show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s346,movie,godmothered,sharon maguire,"june squibb, jillian bell, jane curtin, carlease burke, sonia manzano, erica parks",united states,2020-12-04,2020,pg,113 min,"comedy, family, fantasy",an inexperienced fairy godmother-in-training tries to prove that people still need fairy godmothers.,32,ds346,113,min
s347,movie,man vs. shark,nan,"jeremiah sullivan, dave hoffman",united states,2020-12-04,2019,tv-pg,45 min,"animals & nature, documentary",marine biologist attempts to get bitten by a deadly tiger shark and survive,21,ds347,45,min
s348,movie,mulan,niki caro,"yifei liu, donnie yen, gong li, jet li, jason lee, yoson an","united states, canada, hong kong",2020-12-04,2020,pg-13,117 min,"action-adventure, coming of age, drama",a young woman risks it all to be a great chinese warrior in disney’s mulan.,56,ds348,117,min
s349,movie,sky high,mike mitchell,"kelly preston, lynda carter, michael angarano, danielle panabaker, mary elizabeth winstead, bruce campbell",united states,2020-12-04,2005,pg,101 min,"action-adventure, comedy, family",it takes inner and outer strength to make a name for yourself when you're the son of heroes.,87,ds349,101,min
s350,movie,the disney holiday singalong,nan,"ryan seacrest, andrea bocelli, bts , michael bublé, ciara , chloe x halle",united states,2020-12-04,2020,tv-g,45 min,"family, music, variety",a festive musical event with more disney melodies and classic holiday songs.,50,ds350,45,min
s351,movie,the nutcracker and the four realms,"lasse hallström, joe johnston","keira knightley, mackenzie foy, eugenio derbez, jayden fowora-knight, matthew macfadyen, richard grant",united states,2020-12-04,2018,pg,101 min,"action-adventure, family, fantasy",from disney comes the reimagined tale of the nutcracker.,100,ds351,101,min
s352,movie,"alexander and the terrible, horrible, no good, very bad day",miguel arteta,"steve carell, jennifer garner, ed oxenbould, dylan minnette, kerris dorsey, jennifer coolidge",united states,2020-11-27,2014,pg,83 min,"comedy, coming of age, family",it's one calamity after another during the worst day of alexander's life.,65,ds352,83,min
s353,movie,black beauty,ashley avis,"mackenzie foy, kate winslet, iain glen, calam lynch, claire forlani, fern deacon",united states,2020-11-27,2020,tv-pg,111 min,"animals & nature, coming of age, drama",a wild horse and a teenage girl forge an unbreakable bond which keeps them connected for a lifetime.,92,ds353,111,min
s354,movie,from our family to yours,angela affinita,nan,united kingdom,2020-11-27,2020,tv-g,3 min,"animation, family","a granddaughter brings joy on christmas by mending a beloved mickey, evoking memories of the past.",76,ds354,3,min
s355,tv show,once upon a time in wonderland,nan,"sophie lowe, michael socha, peter gadiot, emma rigby, naveen andrews, john lithgow","canada, united states",2020-11-27,2013,tv-pg,1 season,"action-adventure, fantasy, soap opera / melodrama",alice tells a tale of a strange new land.,99,ds355,1,season
s356,tv show,party animals,nan,nan,nan,2020-11-27,2016,tv-g,1 season,"animals & nature, kids, music",this music video series captures the funny moments animals have in their day-to-day lives.,82,ds356,1,season
s357,movie,folklore: the long pond studio sessions,nan,"taylor swift, aaron dessner, jack antonoff, justin vernon",united states,2020-11-25,2020,tv-14,107 min,"documentary, music",an intimate musical concert featuring taylor swift performing every song from “folklore.”,66,ds357,107,min
s358,tv show,bia,nan,"isabela souza, giulia guerrini, julio peña, guido messina, andrea de alba, agustina palma",argentina,2020-11-20,2019,tv-g,1 season,"coming of age, drama, music","bia is filled with passion, after the loss of her sister she will rediscover music and find love.",18,ds358,1,season
s359,tv show,marvel's 616,nan,nan,united states,2020-11-20,2020,tv-14,1 season,"anthology, docuseries",an anthology documentary series exploring the impact of the marvel comics universe.,24,ds359,1,season
s360,movie,planes,klay hall,"dane cook, stacy keach, brad garrett, teri hatcher, julia louis-dreyfus, priyanka chopra",united states,2020-11-20,2013,pg,94 min,"action-adventure, animation, comedy",a crop duster takes on the world’s fastest in the greatest air race ever.,15,ds360,94,min
s361,movie,planes: fire & rescue,bobs gannaway,"dane cook, ed harris, julie bowen, curtis armstrong, john higgins, hal holbrook",united states,2020-11-20,2014,pg,85 min,"action-adventure, animation, comedy",air racer dusty teams up with a dynamic crew of flying firefighters.,36,ds361,85,min
s362,movie,the real right stuff,nan,nan,united states,2020-11-20,2020,tv-pg,90 min,"documentary, historical",the real right stuff tells the story of the nation’s first astronauts.,2,ds362,90,min
s363,tv show,the wonderful world of mickey mouse,nan,"chris diamantopoulos, kaitlyn robrock, bill farmer, tony anselmo, tress macneille",united states,2020-11-18,2020,tv-g,1 season,"action-adventure, animation, anthology",it's nothing but fun for mickey and friends as they embark on their greatest adventures yet.,89,ds363,1,season
s364,movie,lego star wars holiday special,ken cunningham,"helen sadler, omar miller, jake green, kelly marie tran, trevor devall, matt sloan",united states,2020-11-17,2020,tv-y7-fv,48 min,"action-adventure, animation, comedy","on the festive life day, rey and bb-8 embark on an epic adventure across star wars history.",64,ds364,48,min
s365,movie,home alone,chris columbus,"macaulay culkin, joe pesci, daniel stern, john heard, roberts blossom, catherine o'hara",united states,2020-11-13,1990,pg,103 min,"comedy, family","when kevin is home while his family goes on a christmas trip, he must defend his home from burglars.",72,ds365,103,min
s366,movie,home alone 2: lost in new york,chris columbus,"macaulay culkin, joe pesci, daniel stern, john heard, devin ratray, catherine o'hara",united states,2020-11-13,1992,pg,121 min,"comedy, family",kevin is home alone in nyc but won't be for long since the wet bandits are also in the big apple.,39,ds366,121,min
s367,movie,home alone 3,raja gosnell,"alex d. linz, haviland morris, olek krupa",united states,2020-11-13,1997,pg,103 min,"comedy, family","a gang of criminals come up against 8 year-old alex pruitt, who is home alone with the chicken pox.",92,ds367,103,min
s368,tv show,inside pixar,nan,nan,united states,2020-11-13,2020,tv-pg,1 season,"docuseries, family","an inside look at the people, artistry, and culture of pixar animation studios.",90,ds368,1,season
s369,movie,petra: secrets of the ancient builders,"thierry fessard, yohann thiriet",bert morris,united arab emirates,2020-11-13,2019,tv-g,45 min,"documentary, historical","discover the technical prowess behind petra, a wonder in the middle of the desert.",20,ds369,45,min
s370,movie,ultimate viking sword,peter yost,jay sanders,nan,2020-11-13,2019,tv-pg,45 min,"documentary, historical","national geographic reconstructs the ulfberht, a viking warrior’s ultimate weapon.",46,ds370,45,min
s371,movie,disney's a christmas carol,robert zemeckis,"jim carrey, gary oldman, colin firth, bob hoskins, robin penn, cary elwes",united states,2020-11-06,2009,pg,97 min,"animation, fantasy",three ghosts take ebenezer scrooge on an eye-opening journey.,4,ds371,97,min
s372,tv show,fancy nancy (shorts),nan,"mia sinclair jenness, dana heath, spencer moss, alyson hannigan",nan,2020-11-06,2019,tv-y,1 season,"animation, kids",follow nancy as she shows you how to be more fancy!,25,ds372,1,season
s373,tv show,goldie & bear,nan,"georgie kidder, justine huxley, natalie lander, jim cummings, david kaufman, david lodge",united states,2020-11-06,2015,tv-y,2 season,"action-adventure, animation, buddy",goldie and bear go on adventures in fairytale forest.,26,ds373,2,season
s374,movie,mr. magoo,stanley tong,"leslie nielsen, kelly lynch, ernie hudson, stephen tobolowsky, nick chinlund, matt keeslar",united states,2020-11-06,1997,pg,88 min,"action-adventure, comedy, crime",clueless mr. magoo sets out to get back a stolen precious gem.,43,ds374,88,min
s375,movie,prep & landing,"kevin deters, stevie wermers-skelton","dave foley, sarah chalke, mason cotton, lino disalvo, derek richardson, william sheppard",united states,2020-11-06,2009,tv-g,23 min,"animation, family, fantasy",an elite elf unit ensures homes around the world are prepared for santa.,56,ds375,23,min
s376,movie,prep & landing: naughty vs. nice,"kevin deters, stevie wermers-skelton","dave foley, derek richardson, sarah chalke, rob riggle, chris parnell, w. sheppard",united states,2020-11-06,2011,tv-g,23 min,"animation, family, fantasy",wayne and lanny race to save christmas!,39,ds376,23,min
s377,movie,disney channel halloween house party,trevor moore,"tobie windham, raphael alejandro, suzi barrett, isaac ryan brown, kylie cantrall, scarlett estevez",united states,2020-10-30,2020,tv-g,23 min,"comedy, variety","disney channel stars celebrate halloween in a sketch comedy special with tricks, treats, and more!",19,ds377,23,min
s378,tv show,the mandalorian,nan,"pedro pascal, carl weathers, gina carano, omid abtahi, nick nolte",united states,2020-10-30,2019,tv-14,2 season,"action-adventure, family, science fiction","after the fall of the empire, a lone gunfighter makes his way through the lawless galaxy.",68,ds378,2,season
s379,movie,the sorcerer's apprentice,jon turteltaub,"nicolas cage, jay baruchel, alfred molina, teresa palmer, monica bellucci, omar miller",united states,2020-10-30,2010,pg,111 min,"action-adventure, fantasy",a modern-day sorcerer must make his seemingly average recruit into the ultimate apprentice.,49,ds379,111,min
s380,tv show,x-ray earth,nan,nan,united states,2020-10-30,2020,tv-pg,1 season,"animals & nature, docuseries, reality",what if we could x-ray the earth to reveal the origins of natural disasters? now we can.,16,ds380,1,season
s381,tv show,gathering storm,nan,tucker mcdougall,united states,2020-10-23,2020,tv-pg,1 season,"animals & nature, docuseries","witness first hand stories combined with scientific insight, analysis and satellite mapping.",44,ds381,1,season
s382,tv show,india from above,nan,dev patel,nan,2020-10-23,2019,tv-pg,1 season,"docuseries, reality","india from above, a two-part aerial documentary of a nation and its people.",51,ds382,1,season
s383,tv show,marvel super hero adventures,nan,nan,united states,2020-10-23,2017,tv-y,4 season,"action-adventure, animation, kids",spider-man sets off on adventures with marvel heroes!,86,ds383,4,season
s384,movie,once upon a snowman,"dan abraham, trent correy","josh gad, idina menzel, kristen bell, jonathan groff, chris williams",united states,2020-10-23,2020,tv-pg,12 min,"animation, comedy, coming of age",this new short film follows olaf’s first steps as he comes to life and searches for his identity.,38,ds384,12,min
s385,movie,pompeii: secrets of the dead,ben finney,maite jauregui,united states,2020-10-23,2019,tv-pg,45 min,"documentary, historical",forensic experts scan pompeii’s victims to investigate why they didn’t escape the eruption.,18,ds385,45,min
s386,movie,toy story of terror!,angus maclane,"tom hanks, tim allen, joan cusack, carl weathers, stephen tobolowsky, timothy dalton",united states,2020-10-23,2013,tv-g,22 min,"animation, comedy, family",join the toy story gang in a frighteningly fun animated adventure.,74,ds386,22,min
s387,movie,beverly hills chihuahua,raja gosnell,"piper perabo, manolo cardona, jamie curtis, jose yazpik, maury sterling, jesus ochoa","united states, mexico",2020-10-16,2008,pg,95 min,"action-adventure, comedy, family","papi has to rescue his true love, chloe, when she gets lost in mexico.",84,ds387,95,min
s388,movie,clouds,justin baldoni,"fin argus, sabrina carpenter, madison iseman, neve campbell, tom scott, lil rel howery",united states,2020-10-16,2020,pg-13,122 min,"biographical, drama, music",a young musician with months to live turns to music to make the most of the time he has left.,71,ds388,122,min
s389,movie,lost on everest,renan ozturk,tate donovan,united states,2020-10-16,2020,tv-14,60 min,"animals & nature, documentary, survival",the quest to reveal what happened to the explorers who first set out to summit mt. everest.,71,ds389,60,min
s390,movie,marvel's iron man & captain america: heroes united,leo riley,"adrian pasdar, roger smith, fred tatasciore, david kaye, liam o'brien, clancy brown",united states,2020-10-16,2014,pg,72 min,"action-adventure, animation, science fiction",iron man and captain america battle the red skull and taskmaster.,7,ds390,72,min
s391,tv show,meet the chimps,nan,jane lynch,united states,2020-10-16,2020,tv-pg,1 season,"animals & nature, docuseries, family","meet the chimps takes viewers inside the secret life of chimp haven, a unique wildlife sanctuary.",63,ds391,1,season
s392,tv show,the rocketeer,nan,"kitana turnbull, billy campbell, kathy najimy, callan farris, frank welker",united states,2020-10-16,2019,tv-y,1 season,"action-adventure, animation, kids",kit becomes a rocket-pack wearing superhero!,96,ds392,1,season
s393,movie,oil spill of the century,nan,loïck peyron,nan,2020-10-09,2019,tv-pg,45 min,"documentary, historical",loïck peyron investigates the 1978 amoco cadiz oil spill and its impact.,9,ds393,45,min
s394,movie,the chronicles of narnia: the voyage of the dawn treader,michael apted,"georgie henley, skandar keynes, ben barnes, will poulter, tilda swinton","united states, united kingdom",2020-10-09,2010,pg,113 min,"action-adventure, family, fantasy",three heroes sail with king caspian to help narnian lords banished by an evil usurper of the throne.,37,ds394,113,min
s395,tv show,the right stuff,nan,"jake mcdorman, patrick adams, colin o’donoghue, eloise mumford, james lafferty, nora zehetner",united states,2020-10-09,2020,tv-14,1 season,"drama, historical",the incredible story of the mercury seven astronauts and their extraordinary achievements.,34,ds395,1,season
s396,movie,wild portugal,christian baumeister,bart thomasson,nan,2020-10-09,2020,tv-14,45 min,"animals & nature, documentary, family",explore a rugged world where diverse species fight for survival.,95,ds396,45,min
s397,movie,x2,bryan singer,"patrick stewart, hugh jackman, ian mckellen, halle berry, famke janssen, james marsden","canada, united states",2020-10-09,2003,pg-13,134 min,"action-adventure, family, science fiction","x-men newcomer, night crawler, joins magneto to rescue their brethren and forestall a holocaust.",30,ds397,134,min
s398,movie,mr. holland's opus,stephen herek,"richard dreyfuss, glenne headly, jay thomas, w.h. macy, alicia witt, jean kelly",united states,2020-10-02,1996,pg,143 min,"drama, music",a musician finds his passion when he takes a “day job” as a music teacher.,38,ds398,143,min
s399,movie,disneynature oceans,"jacques perrin, jacques cluzaud","pierce brosnan, lancelot perrin","france, switzerland, spain, united states, united arab emirates",2020-09-25,2010,g,84 min,"animals & nature, documentary, family",journey into the depths of a wonderland filled with beauty and power.,38,ds399,84,min
s400,movie,hidden figures,theodore melfi,"taraji henson, octavia spencer, janelle monáe, kevin costner, kirsten dunst, jim parsons",united states,2020-09-25,2016,pg,128 min,"biographical, drama, family",a story about three women at nasa who helped launch john glenn into orbit.,83,ds400,128,min
s401,tv show,magic of disney's animal kingdom,nan,josh gad,united kingdom,2020-09-25,2020,tv-pg,1 season,"animals & nature, docuseries, family",magic of disney’s animal kingdom goes backstage at walt disney world resort. narrated by josh gad.,62,ds401,1,season
s402,movie,secret society of second-born royals,nan,"peyton lee, niles fitch, isabella blake-thomas, olivia deeble, skylar astin, elodie yung",united states,2020-09-25,2020,tv-pg,99 min,"action-adventure, coming of age, family","sam, a rebellious royal, learns she is part of the secret society of second-born royals.",67,ds402,99,min
s403,movie,the giant robber crab,moritz katz,colin solman,united states,2020-09-25,2019,tv-pg,44 min,"animals & nature, documentary","as we follow the robber’s life cycle, we learn that crabs are much more than creepy crawlies.",76,ds403,44,min
s404,tv show,wild central america,nan,nigel marven,nan,2020-09-25,2020,tv-pg,1 season,"action-adventure, animals & nature, docuseries",presenter nigel marven discovers the colourful and varied wildlife and culture of central america.,88,ds404,1,season
s405,tv show,ancient china from above,nan,dr. allan maca,united states,2020-09-18,2020,tv-14,1 season,"docuseries, historical",archaeologist allan maca reveals the amazing wonders of ancient china like never before.,92,ds405,1,season
s406,tv show,becoming,nan,nan,united states,2020-09-18,2020,tv-pg,1 season,"anthology, docuseries, family","becoming chronicles the origin stories of world-class entertainers, musicians and athletes.",14,ds406,1,season
s407,tv show,coop & cami ask the world,nan,"ruby turner, dakota lotus, olivia sanabia, albert tsai, paxton booth, rebecca metz",united states,2020-09-18,2018,tv-g,2 season,"comedy, family, kids","cooper and cami wrather co-host ""would you wrather.""",84,ds407,2,season
s408,tv show,europe from above,nan,julian barratt,united kingdom,2020-09-18,2019,tv-g,1 season,"docuseries, reality",europe from above takes to the air over europe’s finest cultural and geographical landmarks.,66,ds408,1,season
s409,movie,ever after: a cinderella story,andy tennant,"drew barrymore, anjelica huston, dougray scott, patrick godfrey, megan dodds, melanie lynskey",united states,2020-09-18,1998,pg-13,122 min,"drama, romance",a young woman falls in love with a prince while pretending to be a princess.,69,ds409,122,min
s410,tv show,kingdom of the mummies,nan,kerry shale,united states,2020-09-18,2020,tv-14,1 season,"docuseries, historical, reality",a team of archaeologists uncover the first egyptian funeral parlor ever found.,12,ds410,1,season
s411,movie,morning light,mark monroe,patrick warburton,united states,2020-09-18,2008,pg,99 min,"documentary, sports","fifteen rookie sailors race to be part of the ""morning light"" crew.",35,ds411,99,min
s412,movie,notre dame: race against the inferno,"fabrice gardel, simon kessler, josselin mahot",paul bandey,"united kingdom, france",2020-09-18,2019,tv-pg,45 min,documentary,"on april 15, 2019, paris’ firefighters gave everything to save the notre dame cathedral.",50,ds412,45,min
s413,tv show,once upon a time,nan,"ginnifer goodwin, jennifer morrison, robert carlyle, lana parrilla, jared gilmore, josh dallas",united states,2020-09-18,2011,tv-pg,7 season,"action-adventure, fantasy, soap opera / melodrama",fairy tale characters inhabit a land of good and evil.,53,ds413,7,season
s414,tv show,soy luna,nan,"karol sevilla, ruggero pasquarelli, valentina zenere, lucila gandolfo, michael ronda, carolina kopelioff","argentina, mexico",2020-09-18,2015,tv-g,3 season,"comedy, coming of age, drama",luna will learn that love transcends distance.,33,ds414,3,season
s415,tv show,violetta,nan,"diego ramos, martina stoessel, pablo espinosa, jorge blanco, mercedes lambre, nicolás garnier",argentina,2020-09-18,2011,tv-g,3 season,"coming of age, drama, music",violetta is a talented teen following her dream.,95,ds415,3,season
s416,movie,christopher robin,marc forster,"ewan mcgregor, hayley atwell, bronte carmichael, mark gatiss, oliver davies, ronke adekoluejo","united kingdom, united states",2020-09-11,2018,pg,109 min,"drama, family, fantasy",pooh leaves the hundred acre wood to help grown-up christopher robin.,46,ds416,109,min
s417,movie,d2: the mighty ducks,sam weisman,"emilio estevez, michael tucker, jan rubeš, kathryn erbe, joshua jackson, elden ratliff",united states,2020-09-04,1994,pg,107 min,"comedy, drama, family",the mighty ducks face the meanest team on ice at the junior goodwill games.,44,ds417,107,min
s418,movie,d3: the mighty ducks,robert lieberman,"emilio estevez, jeffrey nordling, david selby, heidi kling, joshua jackson, elden ratliff",united states,2020-09-04,1996,pg,104 min,"comedy, coming of age, drama",the mighty ducks inherit a new coach and a new set of problems.,90,ds418,104,min
s419,tv show,earth to ned,nan,nan,united states,2020-09-04,2020,tv-pg,1 season,"comedy, parody, science fiction","from the jim henson company, alien commander ned hosts a late-night talk show with celebrity guests.",1,ds419,1,season
s420,movie,trick or treat,jack hannah,nan,united states,2020-09-04,1952,tv-g,9 min,"animation, family, fantasy","donald plays a trick on his nephews, but a witch helps them out. see details for advisory.",59,ds420,9,min
s421,movie,alice through the looking glass,james bobin,"johnny depp, anne hathaway, mia wasikowska, matt lucas, rhys ifans, helena carter","united states, united kingdom",2020-08-28,2016,pg,115 min,"action-adventure, fantasy",alice returns to underland to save the mad hatter in a race against time.,66,ds421,115,min
s422,movie,phineas and ferb the movie: candace against the universe,nan,"ashley tisdale, vincent martella, ali wong, dan povenmire, alyson stoner, maulik pancholy",united states,2020-08-28,2020,tv-g,86 min,"action-adventure, animation, comedy","phineas and ferb set out across the galaxy to rescue candace, who has been abducted by aliens.",28,ds422,86,min
s423,movie,back to the titanic,nan,nan,united kingdom,2020-08-21,2020,tv-pg,44 min,"documentary, historical",back to the titanic documents the first manned dives to titanic in nearly 15 years.,41,ds423,44,min
s424,movie,beauty and the beast,bill condon,"emma watson, dan stevens, luke evans, kevin kline, josh gad, ewan mcgregor",united states,2020-08-21,2017,pg,138 min,"family, fantasy, musical",belle must look beyond the beast’s exterior to find the true prince within.,49,ds424,138,min
s425,movie,mars: one day on the red planet,martin johnson,nigel barber,united states,2020-08-21,2020,tv-pg,88 min,documentary,"an epic journey around the real mars – built from data, as you’ve never seen it before.",93,ds425,88,min
s426,movie,the one and only ivan,thea sharrock,"sam rockwell, angelina jolie, danny devito, helen mirren, brooklynn prince, ramón rodríguez",united states,2020-08-21,2020,pg,95 min,"drama, family, fantasy",an adaptation of the award-winning book about a very special gorilla.,99,ds426,95,min
s427,tv show,"weirdest, bestest, truest",nan,"charlie engelman, kirby engelman",nan,2020-08-21,2018,tv-g,1 season,"animals & nature, kids, variety",siblings kirby and charlie share strange discoveries and fun facts from the world of weird but true!,29,ds427,1,season
s428,tv show,disney junior t.o.t.s.: calling all t.o.t.s. (shorts),nan,"jet jurgensmeyer, christian simon, megan hilty",nan,2020-08-14,2020,tv-y,1 season,"animation, kids, music",what happens after the baby animals are delivered?,54,ds428,1,season
s429,movie,disney zombies 2,paul hoen,"milo manheim, meg donnelly, trevor tordjman, kylee russell, carla jeffery, chandler kinney",united states,2020-08-14,2020,tv-g,84 min,"coming of age, fantasy, musical",zed and addison encounter a group of werewolves!,64,ds429,84,min
s430,movie,india's wild leopards,nan,"sandesh kadur, priya singh",india,2020-08-14,2020,tv-14,45 min,"animals & nature, documentary",cameraman sandesh kadur’s mission is to uncover the secretive lives of india’s leopards.,37,ds430,45,min
s431,tv show,jungle animal rescue,nan,dan nachtrab,united states,2020-08-14,2019,tv-pg,1 season,"animals & nature, docuseries, family",a team of conservationists and veterinarians helps india’s people and wildlife coexist.,18,ds431,1,season
s432,movie,magic camp,mark waters,"adam devine, gillian jacobs, nathaniel mcintyre, jeffrey tambor, cole sand, isabella crovetti",united states,2020-08-14,2020,pg,101 min,"comedy, family",a group of misfit campers help a down-on-his-luck magician rediscover his love of magic.,99,ds432,101,min
s433,movie,marvel studios' ant-man and the wasp,peyton reed,"paul rudd, evangeline lilly, michael peña, walton goggins, hannah john-kamen, david dastmalchian",united states,2020-08-14,2018,pg-13,120 min,"action-adventure, comedy, science fiction",ant-man and the wasp must join forces to uncover secrets from the past.,49,ds433,120,min
s434,tv show,nature boom time,nan,"charlie engelman, kirby engelman, patrick rahill",united states,2020-08-14,2016,tv-g,1 season,"animals & nature, docuseries, kids","charlie, kirby, and patrick travel around the u.s. to learn about what makes nature awesome.",38,ds434,1,season
s435,tv show,sam's zookeeper challenge,nan,sam peltz,united states,2020-08-14,2018,tv-g,1 season,"animals & nature, docuseries, family",sam is put to the test to care for animals in “zookeeper’s challenge.”,34,ds435,1,season
s436,tv show,scuba sam's world,nan,sam peltz,united states,2020-08-14,2018,tv-g,1 season,"animals & nature, docuseries, kids",take a deep dive and learn all about the beloved sea animals in our oceans!,68,ds436,1,season
s437,tv show,spaced out,nan,ben detour,nan,2020-08-14,2018,tv-g,1 season,"docuseries, kids",learn about our universe through imagery taken from the hubble space telescope.,62,ds437,1,season
s438,movie,the greatest showman,michael gracey,"hugh jackman, zac efron, michelle williams, rebecca ferguson, zendaya , keala settle",united states,2020-08-14,2017,pg,106 min,"biographical, drama, family",a bold and original musical celebrating the birth of show business and dreams coming to life.,11,ds438,106,min
s439,tv show,weird but true!,nan,"charlie engelman, kirby engelman",united states,2020-08-14,2017,tv-g,3 season,"animals & nature, kids, variety","come along as we reveal fun, strange & surprising facts about our world in weird but true!",20,ds439,3,season
s440,tv show,wild cats of india,nan,james murray,united states,2020-08-14,2020,tv-pg,1 season,"animals & nature, docuseries, family",journey across the country’s landscapes to paint an intimate portrait of india's wild cats.,35,ds440,1,season
s441,movie,howard,don hahn,howard ashman,united states,2020-08-07,2020,tv-pg,95 min,"biographical, documentary, music","“howard” is the untold story of howard ashman, the brilliant lyricist behind disney classics.",66,ds441,95,min
s442,movie,prince of persia: the sands of time,mike newell,"jake gyllenhaal, ben kingsley, gemma arterton, alfred molina, richard coyle, toby kebbell",united states,2020-08-07,2010,pg-13,117 min,"action-adventure, fantasy",a rogue prince and rival princess safeguard a magical dagger with the power to reverse time.,72,ds442,117,min
s443,movie,star wars: galaxy's edge-adventure awaits,nan,"neil harris, kaley cuoco, oscar isaac, sarah hyland, keegan-michael key, jay leno",united states,2020-08-07,2019,tv-pg,81 min,"documentary, family",celebrating disney’s new land that brings star wars to life!,20,ds443,81,min
s444,movie,the hidden kingdoms of china,"ben wallis, emma fraser, jess tombs",michelle yeoh,united states,2020-08-07,2020,tv-pg,88 min,"animals & nature, documentary, family",the hidden kingdoms of china takes audiences into the secret wilds of china.,46,ds444,88,min
s445,movie,the peanuts movie,steve martino,"noah schnapp, alex garfin, hadley miller, mariel sheets, venus schultheis, noah johnston",united states,2020-08-07,2015,g,89 min,"animation, comedy, family","snoopy takes to the skies against the red baron, while his pal, charlie brown, begins an epic quest.",77,ds445,89,min
s446,tv show,ufo europe: the untold stories,nan,robert ashby,nan,2020-08-07,2012,tv-pg,1 season,"docuseries, reality",a selection of stories featuring encounters and sightings of the unexplained.,32,ds446,1,season
s447,tv show,animal showdown,nan,brian peck,nan,2020-07-31,2018,tv-g,1 season,"animals & nature, docuseries, family",animals face-off in this surprising competition of the toughest and biggest in the animal kingdom.,22,ds447,1,season
s448,tv show,best job ever,nan,nan,nan,2020-07-31,2018,tv-g,1 season,"animals & nature, docuseries, family",check out the cool jobs nat geo explorers do every day!,36,ds448,1,season
s449,movie,big cat games,jeremy turner,boone smith,nan,2020-07-31,2015,tv-pg,44 min,"animals & nature, family, reality","boone smith hosts a feline showdown as lion, tiger and cheetah battle for top cat title.",41,ds449,44,min
s450,movie,black is king,beyoncé knowles-carter,beyoncé knowles-carter,united states,2020-07-31,2020,tv-14,86 min,"dance, music, musical","this visual album from beyoncé reimagines lessons of ""the lion king"" for young kings and queens.",49,ds450,86,min
s451,movie,cradle of the gods,tim conrad,tim conrad,united kingdom,2020-07-31,2012,tv-pg,45 min,"documentary, historical","located on a hilltop sanctuary, g – bekli tepe in turkey is the world's first known temple.",20,ds451,45,min
s452,tv show,destination world,nan,rick robles,nan,2020-07-31,2018,tv-g,1 season,"animals & nature, docuseries, kids",check out the continents and find out what makes them unique from each other!,20,ds452,1,season
s453,tv show,fearless adventures with jack randall,nan,jack randall,nan,2020-07-31,2018,tv-pg,1 season,"animals & nature, docuseries, family",check out jack randall go head-to-head with all kinds of critters.,100,ds453,1,season
s454,movie,hunt for the abominable snowman,dan oliver,stephen rashbrook,nan,2020-07-31,2011,tv-pg,45 min,documentary,"across the himalayas are stories of the yeti, or abominable snowman.",97,ds454,45,min
s455,movie,incredibles 2,brad bird,"craig nelson, holly hunter, sarah vowell, huckleberry milner, catherine keener, eli fucile",united states,2020-07-31,2018,pg,118 min,"action-adventure, animation, family",the incredibles spring into action when a dangerous new villain emerges.,64,ds455,118,min
s456,tv show,king fishers,nan,stephen mangan,united kingdom,2020-07-31,2013,tv-pg,1 season,"action-adventure, animals & nature, docuseries","with so many fishermen and so many fishing disciplines, who is best?",94,ds456,1,season
s457,movie,lost temple of the inca,jim aikman,dan nachtrab,united states,2020-07-31,2020,tv-pg,44 min,documentary,a scientist discovers artifacts in peru that could lead him to one of the country’s missing temples.,61,ds457,44,min
s458,tv show,marvel funko shorts,nan,nan,nan,2020-07-31,2016,tv-y7,2 season,"action-adventure, animation, anthology",marvel and funko present pop! style marvel heroes.,41,ds458,2,season
s459,tv show,muppets now,nan,"dave goelz, matt vogel, david rudman, peter linz, bill barretta, eric jacobson",united states,2020-07-31,2020,tv-pg,1 season,"comedy, family, lifestyle",the muppets have a brand-new series ready to stream… but only if they can upload it in time.,23,ds459,1,season
s460,movie,surviving the mount st. helens disaster,sophie harris,bill ratner,united kingdom,2020-07-31,2020,tv-pg,44 min,"animals & nature, documentary",eyewitness accounts and rare images chart the violent 1980 eruption of mount st. helens.,84,ds460,44,min
s461,tv show,what sam sees,nan,sam peltz,nan,2020-07-31,2018,tv-g,1 season,"animals & nature, docuseries, family","join sam on an underwater journey and learn about sharks, eels, and more!",88,ds461,1,season
s462,movie,pirates of the caribbean: dead men tell no tales,"joachim rønning, espen sandberg","johnny depp, javier bardem, brenton thwaites, kaya scodelario, kevin mcnally, golshifteh farahani",united states,2020-07-24,2017,pg-13,129 min,"action-adventure, fantasy",captain jack sparrow searches for the trident of poseidon.,100,ds462,129,min
s463,tv show,pj masks (shorts),nan,nan,nan,2020-07-24,2017,tv-y,1 season,"action-adventure, animation, kids",the pj masks are protecting the city from villains!,12,ds463,1,season
s464,tv show,rogue trip,nan,"bob woodruff, mack woodruff",nan,2020-07-24,2020,tv-pg,1 season,"buddy, docuseries",bob woodruff and his son travel the world searching for beauty and adventure in unexpected places.,85,ds464,1,season
s465,tv show,wild congo,nan,corey johnson,nan,2020-07-24,2014,tv-pg,1 season,"animals & nature, docuseries, family",the congo: the most mysterious river in the dark heart of africa.,12,ds465,1,season
s466,tv show,wild sri lanka,nan,paul mcgann,united kingdom,2020-07-24,2016,tv-pg,1 season,"animals & nature, docuseries",this three-part series reveals the spectacular nature and amazing wildlife of sri lanka.,36,ds466,1,season
